Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
11716172587,"Jun 20, 2024, 9:02:45 PM",Afternoon Run,Run,,2090,5.36,177.0,27,false,,,activities/12499488021.fit.gz,,,2090.0,1436.0,5364.6,5.019,3.736,44.0,106.0,60.8,153.0,26.0,-0.7,,,108.0,85.0,177.0,147.0,,,299.0,,28.0,27.0,,,,,,,,,,,,,0.0,,1.0,5416.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.567,0.0,,,,3996.0,,,,,3.772,,,,,,,,,,,,""
11716173384,"Jun 21, 2024, 6:28:46 PM",Lunch Walk,Walk,,3768,3.19,110.0,5,false,,,activities/12499488897.fit.gz,,,3768.0,2648.0,3190.4,2.597,1.205,26.0,21.0,145.0,158.6,24.8,0.2,,,113.0,55.0,110.0,94.0,,,260.0,,25.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.847,1675.2,,,,4760.0,,,,,,,,,,,,,,,,,""
11716174447,"Jun 22, 2024, 9:11:15 PM",Afternoon Walk,Walk,,3643,4.78,123.0,6,false,,,activities/12499489968.fit.gz,,,3643.0,3525.0,4787.3,6.42,1.358,36.0,38.0,181.2,206.8,9.4,-0.1,,,108.0,53.0,123.0,88.0,,,267.0,,27.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.314,0.0,,,,6230.0,,,,,,,,,,,,,,,,,""
11834287551,"Jun 24, 2024, 2:30:24 AM",Evening Walk,Walk,,530,0.74,115.0,0,false,,,activities/12621269814.fit.gz,,,530.0,530.0,748.9,2.193,1.413,4.0,86.0,65.6,73.6,8.4,-0.3,,,60.0,55.0,115.0,82.0,,,43.0,,25.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.413,0.0,,,,964.0,,,,,,,,,,,,,,,,,""
11834287831,"Jun 24, 2024, 6:52:49 PM",Lunch Run,Run,,2116,2.63,154.0,2,false,,,activities/12621270161.fit.gz,,,2116.0,620.0,2633.1,5.766,4.247,97.0,18.0,134.2,157.2,42.3,-0.2,,,88.0,84.0,154.0,119.0,,,86.0,,21.0,2.0,,,,,,,,,,,,,0.0,,1.0,2694.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.244,0.0,,,,1696.0,,,,,4.345,,,,,,,,,,,,""
11834288237,"Jun 26, 2024, 11:20:57 PM",Afternoon Run,Run,,3554,8.16,172.0,36,false,,,activities/12621270563.fit.gz,,,3554.0,2001.0,8161.3,5.454,4.079,34.0,34.0,38.6,72.4,5.4,-0.1,,,89.0,85.0,172.0,146.0,,,403.0,,21.0,36.0,,,,,,,,,,,,,0.0,,1.0,8173.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.296,0.0,,,,5650.0,,,,,4.085,,,,,,,,,,,,""
11834289075,"Jun 30, 2024, 8:15:02 PM",Afternoon Walk,Walk,,4703,4.69,119.0,5,false,,,activities/12621271476.fit.gz,,,4703.0,3493.0,4695.7,2.484,1.344,52.0,47.0,23.2,66.6,13.8,0.0,,,79.0,54.0,119.0,77.0,,,201.0,,28.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.998,121.3,,,,6154.0,,,,,,,,,,,,,,,,,""
11834289724,"Jul 2, 2024, 3:51:18 AM",Evening Walk,Walk,,4331,5.15,114.0,7,false,,,activities/12621272146.fit.gz,,,4331.0,3848.0,5153.8,3.326,1.339,62.0,38.0,34.6,82.8,20.3,0.5,,,108.0,54.0,114.0,85.0,,,326.0,,18.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.19,882.3,,,,6714.0,,,,,,,,,,,,,,,,,""
11834290015,"Jul 3, 2024, 10:16:41 PM",Afternoon Run,Run,,2073,4.87,164.0,14,false,,,activities/12621272483.fit.gz,,,2073.0,1203.0,4869.4,5.472,4.048,32.0,34.0,130.4,148.6,6.0,0.0,,,89.0,86.0,164.0,137.0,,,219.0,,26.0,14.0,,,,,,,,,,,,,0.0,,1.0,4894.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.349,0.0,,,,3388.0,,,,,4.068,,,,,,,,,,,,""
11834290217,"Jul 6, 2024, 3:29:32 PM",Morning Run,Run,,1783,5.10,167.0,15,false,,,activities/12621272711.fit.gz,,,1783.0,1294.0,5108.0,4.896,3.947,33.0,34.0,120.0,138.4,9.5,0.0,,,89.0,78.0,167.0,129.0,,,237.0,,23.0,15.0,,,,,,,,,,,,,0.0,,1.0,5142.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.865,0.0,,,,3688.0,,,,,3.974,,,,,,,,,,,,""
11834290737,"Jul 7, 2024, 1:06:41 AM",Evening Swim,Swim,,1714,321,,,false,,,activities/12621273167.fit.gz,,,1714.0,1714.0,321.1,3.534,0.187,0.0,0.0,116.1,116.4,5.1,0.0,,,48.0,32.0,,,,,61.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.187,0.0,,,,,,,,,,,,,,,,,,,,,""
11834290911,"Jul 7, 2024, 11:20:12 PM",Afternoon Swim,Swim,,1926,174,77.0,1,false,,,activities/12621273383.fit.gz,,,1926.0,1355.0,173.6,3.652,0.128,0.0,0.0,116.3,116.5,1.1,0.0,,,48.0,29.0,77.0,77.0,,,36.0,,25.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.09,0.0,,,,,,,,,,,,,,,,,,,,,""
11840152061,"Jul 8, 2024, 6:19:19 PM",Lunch Walk,Walk,,2033,2.70,112.0,4,false,,,activities/12627347956.fit.gz,,,2033.0,2018.0,2708.8,2.318,1.342,21.0,43.0,98.2,111.0,9.4,0.2,,,109.0,54.0,112.0,92.0,,,156.0,,30.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.332,509.5,,,,3546.0,,,,,,,,,,,,,,,,,""
11847254259,"Jul 9, 2024, 3:36:24 PM",Morning Run,Run,,2145,6.49,159.0,26,false,,,activities/12634652189.fit.gz,,,2145.0,1656.0,6494.3,5.804,3.922,23.0,17.0,11.2,31.6,4.4,0.0,,,88.0,86.0,159.0,144.0,,,326.0,,24.0,26.0,,,,,,,,,,,,,0.0,,1.0,6517.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.028,0.0,,,,4720.0,,,,,3.936,,,,,,,,,,,,""
11848535790,"Jul 9, 2024, 5:19:36 PM",Morning Walk,Walk,,4957,5.97,125.0,11,false,,,activities/12635965129.fit.gz,,,4957.0,4573.0,5973.5,2.916,1.306,46.0,38.0,134.8,146.8,14.2,0.0,,,116.0,53.0,125.0,98.0,,,382.0,,30.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.205,2694.8,,,,7920.0,,,,,,,,,,,,,,,,,""
11850001288,"Jul 9, 2024, 10:28:40 PM",Afternoon Swim,Swim,,2527,803,,,false,,,activities/12637471717.fit.gz,,,2527.0,2527.0,803.3,9.148,0.318,0.0,0.0,116.0,116.7,4.8,0.0,,,46.0,30.0,,,,,166.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.318,0.0,,,,,,,,,,,,,,,,,,,,,""
11865970290,"Jul 11, 2024, 9:55:33 PM",Melting,Run,,2014,4.09,,,false,,,activities/11865970290.gpx,,,2014.0,1003.0,4098.9,6.434,4.087,35.7,35.7,115.5,128.4,8.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4142.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.035,0.0,,,,2838.0,,,,,4.13,,,,,,,,,,,,""
11866748804,"Jul 12, 2024, 12:29:35 AM",Afternoon Swim,Swim,,2426,426,,,false,,,activities/12654793517.fit.gz,,,2426.0,2426.0,426.4,4.73,0.176,0.0,0.0,116.0,116.4,1.1,0.0,,,47.0,28.0,,,,,78.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.176,0.0,,,,,,,,,,,,,,,,,,,,,""
11897125519,"Jul 13, 2024, 4:06:42 PM",Morning Run,Run,,3179,3.41,161.0,14,false,,,activities/12686313137.fit.gz,,,3179.0,859.0,3415.9,6.326,3.977,129.0,24.0,139.0,159.0,15.4,0.1,,,89.0,86.0,161.0,143.0,,,175.0,,24.0,14.0,,,,,,,,,,,,,0.0,,1.0,3492.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.075,0.0,,,,2428.0,,,,,4.065,,,,,,,,,,,,""
11897126899,"Jul 14, 2024, 1:14:51 AM",Evening Swim,Swim,,1300,755,73.0,0,false,,,activities/12686314521.fit.gz,,,1300.0,1298.0,754.5,4.226,0.581,0.0,0.0,116.0,116.7,5.9,0.0,,,48.0,28.0,73.0,73.0,,,153.0,,25.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.58,0.0,,,,,,,,,,,,,,,,,,,,,""
11897129590,"Jul 15, 2024, 7:30:01 PM",Lunch Run,Run,,4399,9.02,172.0,56,false,,,activities/12686317266.fit.gz,,,4399.0,2275.0,9025.2,8.866,3.967,31.0,125.0,2.8,45.8,6.2,-0.2,,,89.0,86.0,172.0,152.0,,,499.0,,25.0,56.0,,,,,,,,,,,,,0.0,,1.0,9028.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.052,0.0,,,,6524.0,,,,,3.969,,,,,,,,,,,,""
11906628050,"Jul 17, 2024, 12:29:07 AM",Afternoon Walk,Walk,,1207,1.42,111.0,2,false,,,activities/12696111361.fit.gz,,,1207.0,945.0,1419.3,4.362,1.502,13.0,3.0,-2.0,11.8,8.0,0.6,,,104.0,57.0,111.0,96.0,,,103.0,,30.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.176,137.6,,,,1662.0,,,,,,,,,,,,,,,,,""
11906975287,"Jul 17, 2024, 1:45:54 AM",Evening Walk,Walk,,775,1.03,98.0,1,false,,,activities/12696469219.fit.gz,,,775.0,775.0,1037.9,2.558,1.339,2.0,11.0,-22.2,-11.8,19.6,-0.8,,,58.0,55.0,98.0,83.0,,,59.0,,28.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.339,8.6,,,,1434.0,,,,,,,,,,,,,,,,,""
11913961047,"Jul 17, 2024, 7:45:07 PM",Lunch Run,Run,,2163,3.55,163.0,8,false,,,activities/12703709497.fit.gz,,,2163.0,899.0,3557.7,5.694,3.957,85.0,33.0,106.4,126.0,14.6,-0.4,,,110.0,85.0,163.0,134.0,,,168.0,,29.0,8.0,,,,,,,,,,,,,0.0,,1.0,3588.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.645,0.0,,,,2482.0,,,,,3.992,,,,,,,,,,,,""
11931253265,"Jul 18, 2024, 6:38:43 PM",Lunch Run,Run,,1602,5.14,161.0,20,false,,,activities/12721654605.fit.gz,,,1602.0,1211.0,5144.4,7.025,4.248,8.0,15.0,58.2,80.8,9.6,-0.2,,,90.0,86.0,161.0,145.0,,,265.0,,27.0,20.0,,,,,,,,,,,,,0.0,,1.0,5176.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.211,0.0,,,,3488.0,,,,,4.274,,,,,,,,,,,,""
11931256054,"Jul 19, 2024, 3:29:26 AM",Evening Walk,Walk,,4333,5.62,111.0,8,false,,,activities/12721657487.fit.gz,,,4333.0,4013.0,5621.0,2.737,1.401,46.0,37.0,97.8,120.0,12.3,-0.1,,,111.0,54.0,111.0,91.0,,,327.0,,25.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.297,0.0,,,,6998.0,,,,,,,,,,,,,,,,,""
11931257324,"Jul 20, 2024, 12:16:19 AM",Watch decided to not count distance 🙃,Swim,"",1301,0,87.0,2,false,,,activities/12721658829.fit.gz,,,1301.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,46.0,29.0,87.0,87.0,,,,,26.0,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11931257510,"Jul 19, 2024, 10:28:43 AM",Night Walk,Walk,,10843,8.96,141.0,15,false,,,activities/12721658974.fit.gz,,,10843.0,6376.0,8959.1,2.604,1.405,365.0,376.0,1930.8,2184.8,46.9,-0.7,,,123.0,56.0,141.0,97.0,,,693.0,,20.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.826,8959.1,,,,11124.0,,,,,,,,,,,,,,,,,""
11939746639,"Jul 21, 2024, 12:08:57 AM",Afternoon Swim,Swim,,3603,"2,131",87.0,4,false,,,activities/12730499753.fit.gz,,,3603.0,3603.0,2130.6,8.334,0.591,0.0,0.0,115.9,116.9,14.0,0.0,,,46.0,29.0,87.0,87.0,,,434.0,,26.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.591,0.0,,,,,,,,,,,,,,,,,,,,,""
11940492199,"Jul 21, 2024, 5:17:23 AM",Night Walk,Walk,,1084,1.08,103.0,2,false,,,activities/12731290291.fit.gz,,,1084.0,1004.0,1080.1,1.971,1.076,8.0,125.0,98.4,107.2,7.3,-0.3,,,75.0,52.0,103.0,89.0,,,75.0,,28.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.996,0.0,,,,1544.0,,,,,,,,,,,,,,,,,""
11966066215,"Jul 21, 2024, 9:38:51 PM",Afternoon Walk,Walk,,5556,4.84,126.0,8,false,,,activities/12757815522.fit.gz,,,5556.0,3722.0,4840.1,2.592,1.3,62.0,82.0,-70.2,9.6,34.5,-0.5,,,110.0,54.0,126.0,94.0,,,316.0,,25.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.871,2745.1,,,,6302.0,,,,,,,,,,,,,,,,,""
11966066504,"Jul 21, 2024, 11:26:45 PM",Afternoon Walk,Walk,,1124,1.61,97.0,1,false,,,activities/12757815864.fit.gz,,,1124.0,1124.0,1611.8,2.3,1.434,97.0,0.0,11.6,27.2,7.2,1.0,,,108.0,55.0,97.0,83.0,,,94.0,,28.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.434,90.3,,,,2048.0,,,,,,,,,,,,,,,,,""
11966066952,"Jul 22, 2024, 12:55:26 AM",Afternoon Swim,Swim,,957,525,81.0,0,false,,,activities/12757816283.fit.gz,,,957.0,957.0,524.5,3.568,0.548,0.0,0.0,116.0,116.4,6.5,0.0,,,45.0,30.0,81.0,81.0,,,107.0,,26.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.548,0.0,,,,,,,,,,,,,,,,,,,,,""
11966067758,"Jul 23, 2024, 2:08:36 AM",Evening Walk,Walk,,4899,4.95,108.0,6,false,,,activities/12757817101.fit.gz,,,4899.0,3644.0,4952.5,2.815,1.359,40.0,305.0,90.6,116.2,11.7,-0.1,,,105.0,52.0,108.0,85.0,,,289.0,,23.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.011,0.0,,,,6270.0,,,,,,,,,,,,,,,,,""
11966068574,"Jul 23, 2024, 9:08:51 PM",Afternoon Walk,Walk,,5618,3.22,102.0,3,false,,,activities/12757818001.fit.gz,,,5618.0,2621.0,3219.9,6.358,1.228,16.0,48.0,-44.2,-0.6,16.9,-0.7,,,72.0,55.0,102.0,73.0,,,153.0,,26.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.573,126.1,,,,3464.0,,,,,,,,,,,,,,,,,""
12015023240,"Jul 30, 2024, 12:22:32 AM",Afternoon Walk,Walk,,6929,9.11,141.0,17,false,,,activities/12808723312.fit.gz,,,6929.0,6745.0,9117.7,4.688,1.352,162.0,191.0,9.8,165.2,26.8,-0.3,,,116.0,54.0,141.0,100.0,,,595.0,,24.0,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.316,7712.6,,,,11670.0,,,,,,,,,,,,,,,,,""
12039123400,"Aug 1, 2024, 9:16:56 PM",Afternoon Swim,Swim,,636,153,88.0,0,false,,,activities/12833768764.fit.gz,,,636.0,636.0,152.6,3.138,0.24,0.0,0.0,116.2,116.5,2.0,-0.1,,,46.0,30.0,88.0,88.0,,,31.0,,25.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.24,0.0,,,,,,,,,,,,,,,,,,,,,""
12055933732,"Aug 3, 2024, 6:36:27 PM",Lunch Swim,Swim,,2925,237,84.0,1,false,,,activities/12851305547.fit.gz,,,2925.0,1462.0,237.0,3.982,0.162,56.9,10.6,344.9,391.2,15.5,19.1,,,48.0,28.0,84.0,84.0,,,46.0,,23.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.081,0.0,,,,,,,,,,,,,,,,,,,,,""
12055934034,"Aug 3, 2024, 11:40:37 PM",Afternoon Swim,Swim,,608,750,104.0,1,false,,,activities/12851305787.fit.gz,,,608.0,599.0,750.0,4.168,1.252,0.0,0.0,0.0,0.0,0.0,0.0,,,,29.0,104.0,104.0,,,185.0,,28.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.234,0.0,,,,,,50.0,,,,,,,,,,,,,,,""
12056792129,"Aug 4, 2024, 3:58:41 AM",Evening Walk,Walk,,619,0.72,150.0,1,false,,,activities/12852212864.fit.gz,,,619.0,540.0,721.0,5.246,1.335,14.0,14.0,346.6,360.6,21.1,0.0,,,116.0,54.0,150.0,97.0,,,52.0,,29.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.165,0.0,,,,900.0,,,,,,,,,,,,,,,,,""
12062746566,"Aug 4, 2024, 4:55:31 PM",Morning Swim,Swim,,1109,"1,400",,,false,,,activities/12858429288.fit.gz,,,1109.0,806.0,1400.0,6.25,1.737,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.0,,,,,280.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.262,0.0,,,,,,50.0,,,,,,,,,,,,,,,""
12082864674,"Aug 6, 2024, 6:39:52 PM",Lunch Run,Run,,2716,6.47,160.0,19,false,,,activities/12879485842.fit.gz,,,2716.0,1561.0,6471.9,5.66,4.146,41.0,56.0,56.2,80.8,22.0,-0.2,,,109.0,85.0,160.0,140.0,,,284.0,,19.0,19.0,,,,,,,,,,,,,0.0,,1.0,6515.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.383,0.0,,,,4396.0,,,,,4.174,,,,,,,,,,,,""
12090103108,"Aug 7, 2024, 7:53:43 PM",Melting 🫠,Run,"",5824,16.14,182.0,159,false,,,activities/12887058602.fit.gz,,,5824.0,4483.0,16141.5,5.186,3.601,58.0,142.0,86.8,172.8,7.1,-0.1,,,110.0,85.0,182.0,160.0,,,992.0,,28.0,159.0,,,,,,,,,,,0.0,,0.0,,1.0,16158.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.772,13650.8,,,,12580.0,,,,,3.604,,,,,,,,,,,,""
12090886179,"Aug 7, 2024, 11:38:43 PM",Afternoon Swim,Swim,,1314,680,90.0,1,false,,,activities/12887869195.fit.gz,,,1314.0,1314.0,679.9,6.228,0.517,0.0,0.0,116.0,116.9,4.0,0.0,,,48.0,31.0,90.0,90.0,,,139.0,,25.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.517,0.0,,,,,,,,,,,,,,,,,,,,,""
12099494955,"Aug 9, 2024, 12:25:35 AM",Afternoon Swim,Swim,,1200,629,,,false,,,activities/12896871201.fit.gz,,,1200.0,1200.0,628.8,7.666,0.524,0.0,0.0,116.0,116.8,1.9,0.0,,,47.0,30.0,,,,,128.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.524,0.0,,,,,,,,,,,,,,,,,,,,,""
12107126690,"Aug 9, 2024, 8:28:12 PM",Mountain Run 🫠,Run,"",8476,10.09,179.0,133,false,,,activities/12904922964.fit.gz,,,8476.0,6261.0,10092.0,6.082,1.612,895.2,653.0,48.4,864.0,47.4,1.1,,,124.0,72.0,179.0,151.0,,,1054.0,,28.0,133.0,,,,,,,,,,,0.0,,0.0,,1.0,15566.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.191,10092.0,,,,13912.0,,,,,2.486,,,,,,,,,,,,""
12107129092,"Aug 9, 2024, 10:50:08 PM",Afternoon Walk,Walk,,1867,2.60,122.0,4,false,,,activities/12904925453.fit.gz,,,1867.0,1845.0,2602.2,3.845,1.41,0.0,209.0,35.8,149.2,8.0,-4.4,,,121.0,56.0,122.0,95.0,,,144.0,,30.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.394,1616.7,,,,3412.0,,,,,,,,,,,,,,,,,""
12107129206,"Aug 10, 2024, 12:22:09 AM",Afternoon Swim,Swim,,556,360,103.0,1,false,,,activities/12904925590.fit.gz,,,556.0,556.0,359.7,2.092,0.647,0.0,0.0,116.0,116.9,4.8,-0.1,,,44.0,31.0,103.0,103.0,,,70.0,,25.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.647,0.0,,,,,,,,,,,,,,,,,,,,,""
12123506609,"Aug 11, 2024, 12:57:06 AM",Afternoon Walk,Walk,,3347,4.61,120.0,6,false,,,activities/12922141613.fit.gz,,,3347.0,2969.0,4609.3,3.65,1.552,20.0,204.0,-19.8,34.6,12.9,-0.8,,,117.0,57.0,120.0,90.0,,,272.0,,28.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.377,385.3,,,,5622.0,,,,,,,,,,,,,,,,,""
12123507240,"Aug 11, 2024, 5:57:38 PM",Morning Run,Run,,1270,5.15,159.0,23,false,,,activities/12922142267.fit.gz,,,1270.0,1194.0,5154.5,6.45,4.317,19.0,123.0,1.6,116.2,6.8,-2.2,,,91.0,85.0,159.0,146.0,,,248.0,,21.0,23.0,,,,,,,,,,,,,0.0,,1.0,5002.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.059,150.6,,,,3364.0,,,,,4.19,,,,,,,,,,,,""
12123508766,"Aug 11, 2024, 6:20:31 PM",Lunch Walk,Walk,,5536,6.44,133.0,12,false,,,activities/12922143892.fit.gz,,,5536.0,4641.0,6441.4,2.302,1.388,144.0,50.0,-24.8,95.6,22.6,1.9,,,106.0,53.0,133.0,102.0,,,449.0,,22.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.164,226.0,,,,8080.0,,,,,,,,,,,,,,,,,""
12141484952,"Aug 13, 2024, 11:58:45 PM",Need Kneehab,Run,"",1848,5.14,180.0,19,false,,,activities/12940973964.fit.gz,,,1848.0,1134.0,5145.5,5.982,4.538,17.0,23.0,25.6,42.0,8.6,-0.1,,,91.0,86.0,180.0,142.0,,,215.0,,24.0,19.0,,,,,,,,,,,0.0,,0.0,,1.0,5169.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.784,0.0,,,,3182.0,,,,,4.558,,,,,,,,,,,,""
12158560466,"Aug 14, 2024, 11:47:32 PM",Afternoon Walk,Walk,,6407,4.04,106.0,5,false,,,activities/12960391503.fit.gz,,,6407.0,2893.0,4045.3,2.29,1.398,19.0,39.0,-34.2,-12.2,23.1,-0.5,,,81.0,55.0,106.0,84.0,,,247.0,,28.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.631,0.0,,,,5322.0,,,,,,,,,,,,,,,,,""
12158560905,"Aug 15, 2024, 10:19:47 PM",August half marathon (crosswalks and hills),Run,"",7792,22.57,186.0,241,false,,,activities/12960391969.fit.gz,,,7792.0,6329.0,22570.2,5.704,3.566,277.0,288.0,129.6,199.8,22.6,0.0,,,109.0,85.0,186.0,163.0,,,1391.0,,26.0,241.0,,,,,,,,,,,0.0,,0.0,,1.0,23164.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.897,106.2,,,,17814.0,,,,,3.66,,,,,,,,,,,,""
12259291690,"Aug 16, 2024, 7:20:27 PM",Lunch Walk,Walk,,5385,6.08,117.0,8,false,,,activities/13068493676.fit.gz,,,5385.0,4466.0,6086.7,2.358,1.363,49.0,52.0,65.8,89.0,16.1,-0.1,,,108.0,53.0,117.0,88.0,,,352.0,,24.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.13,0.0,,,,7806.0,,,,,,,,,,,,,,,,,""
12259295352,"Aug 17, 2024, 9:54:05 PM",Afternoon Swim,Swim,,503,175,71.0,0,false,,,activities/13068497523.fit.gz,,,503.0,503.0,175.4,2.668,0.349,0.0,0.0,116.1,116.9,5.5,0.0,,,41.0,31.0,71.0,71.0,,,35.0,,24.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.349,0.0,,,,,,,,,,,,,,,,,,,,,""
